HELLOFRESH_WEEK,Brand,BOX_ID,DU_ID,DELIVERY_REGION,DELIVERY_DATE,DC,Carrier,TRACKING_CODE,WEEKDAY,PACKING_DAY,CUSTOMER_ID,STATE,POSTCODE,TIME_IN_TRANSIT,MESSAGE,CARRIER_CREATE_TIME,local_datetime,Local Date,Responsible Party,OTP Groups,DELIVERED,Error?,COMPLAINT,DETAIL_1,是否看照片
2023-W12,US,US267293348,H2672933480,NJ_AXLE-EWRNJ,3/20/2023,NJ,AXLE,SCD0970110406468125,Monday,Sunday,881847,NJ,8722,1,SHIPMENT.PICKUP_READY,3/26/2023 12:36:14 下午,3/26/2023 8:36:14 上午,3/26/2023,FINAL MILE,Undelivered,0,1,"late_delivery_1_day,late_delivery_1_day","1_day_late,1_day_late",是
2023-W12,US,US267297486,H2672974860,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406467787,Monday,Sunday,40292600,CA,92346,1,SHIPMENT.RECEIVED_OK,3/20/2023 4:39:12 上午,3/19/2023 9:39:12 下午,3/19/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267299560,H2672995600,NJ_AXLE-PHLPA,3/20/2023,NJ,AXLE,SCD0970110406467022,Monday,Sunday,17257269,PA,19363,1,SHIPMENT.PICKUP_READY,3/20/2023 9:29:09 上午,3/20/2023 5:29:09 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"late_delivery_2_or_more_days,late_delivery_2_or_more_days",,是
2023-W12,US,US267300247,H2673002470,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406458879,Monday,Sunday,46893191,CA,94583,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 9:39:44 下午,3/21/2023 2:39:44 下午,3/21/2023,FINAL MILE,Late +1,1,1,"exception,exception","failure_proactive_compensation,failure_proactive_compensation",是
2023-W12,US,US267305863,H2673058630,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406458978,Monday,Sunday,25276262,CA,95139,1,SHIPMENT.PICKUP_READY,3/20/2023 8:25:44 下午,3/20/2023 1:25:44 下午,3/20/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267306760,H2673067600,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493452,Monday,Saturday,47978018,CA,94043,2,SHIPMENT.DROPOFF_READY,3/20/2023 5:04:42 下午,3/20/2023 10:04:42 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267310820,H2673108200,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406467307,Monday,Sunday,21870325,CA,94043,1,SHIPMENT.DROPOFF_READY,3/20/2023 3:34:44 下午,3/20/2023 8:34:44 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267311322,H2673113220,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406462842,Monday,Sunday,48712087,CA,94546,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 7:06:58 下午,3/20/2023 12:06:58 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267311442,H2673114420,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406458390,Monday,Sunday,9494600,CA,94546,1,SHIPMENT.RETURN_READY,3/21/2023 8:59:39 下午,3/21/2023 1:59:39 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267313839,H2673138390,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406460443,Monday,Sunday,48134091,CA,90731,1,SHIPMENT.RETURN_READY,3/21/2023 12:23:30 上午,3/20/2023 5:23:30 下午,3/20/2023,FINAL MILE,Undelivered,0,1,exception,failure,是
2023-W12,US,US267314183,H2673141830,NW_AXLE-SEAWA,3/20/2023,NW,AXLE,SCD0970110406475674,Monday,Saturday,46469871,WA,98396,2,SHIPMENT.RECEIVED_OK,3/20/2023 4:35:56 上午,3/19/2023 9:35:56 下午,3/19/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267317670,H2673176700,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406467142,Monday,Sunday,36293607,CA,92407,1,SHIPMENT.RETURN_READY,3/21/2023 2:46:32 下午,3/21/2023 7:46:32 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"exception,exception","failure,failure",是
2023-W12,US,US267319970,H2673199700,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406466963,Monday,Sunday,30530872,CA,94555,1,SHIPMENT.PICKUP_READY,3/20/2023 1:11:43 下午,3/20/2023 6:11:43 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267325049,H2673250490,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406454484,Monday,Sunday,23600535,NY,11211,1,SHIPMENT.RETURN_READY,3/21/2023 5:16:46 下午,3/21/2023 1:16:46 下午,3/21/2023,FINAL MILE,Undelivered,0,1,exception,failure,是
2023-W12,US,US267328542,H2673285420,NJ_AXLE-PHLPA,3/20/2023,NJ,AXLE,SCD0970110406453682,Monday,Sunday,4347367,NJ,8344,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 1:35:35 下午,3/20/2023 9:35:35 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267328732,H2673287320,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406456230,Monday,Sunday,48869041,CA,94043,1,SHIPMENT.DROPOFF_READY,3/20/2023 4:21:39 下午,3/20/2023 9:21:39 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267329674,H2673296740,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406463071,Monday,Sunday,47263364,CA,92117,1,SHIPMENT.RECEIVED_DAMAGED,3/20/2023 2:03:58 下午,3/20/2023 7:03:58 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"exception,exception","failure,failure",是
2023-W12,US,US267329968,H2673299680,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406458147,Monday,Sunday,29167338,CA,95076,1,SHIPMENT.RETURN_FAILED,3/23/2023 9:57:59 下午,3/23/2023 2:57:59 下午,3/23/2023,FINAL MILE,Undelivered,0,1,exception,failure,是
2023-W12,US,US267329986,H2673299860,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406466576,Monday,Sunday,12140351,CA,92337,1,SHIPMENT.PICKUP_READY,3/20/2023 6:12:38 下午,3/20/2023 11:12:38 上午,3/20/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267331581,H2673315810,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406462414,Monday,Sunday,47779441,CA,90066,1,SHIPMENT.RECEIVED_DAMAGED,3/21/2023 3:46:03 下午,3/21/2023 8:46:03 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267331985,H2673319850,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494397,Monday,Saturday,40458082,CA,94043,2,SHIPMENT.DROPOFF_READY,3/20/2023 4:31:04 下午,3/20/2023 9:31:04 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267337068,H2673370680,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406468680,Monday,Sunday,46088219,CA,92672,1,SHIPMENT.DROPOFF_FAILED,3/22/2023 6:57:34 上午,3/21/2023 11:57:34 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267340456,H2673404560,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406457130,Monday,Sunday,37391176,CA,92603,1,SHIPMENT.PICKUP_READY,3/20/2023 2:37:44 下午,3/20/2023 7:37:44 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267341997,H2673419970,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406472943,Monday,Sunday,38544707,NY,11221,1,SHIPMENT.PICKUP_FAILED,3/22/2023 1:17:08 下午,3/22/2023 9:17:08 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267342384,H2673423840,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406457342,Monday,Sunday,15410968,CA,91730,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 9:59:57 下午,3/20/2023 2:59:57 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267343979,H2673439790,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406472819,Monday,Sunday,35755070,NY,11572,1,SHIPMENT.PICKUP_FAILED,3/22/2023 10:33:11 上午,3/22/2023 6:33:11 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267344710,H2673447100,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406465544,Monday,Sunday,48714093,CA,94546,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 7:07:08 下午,3/20/2023 12:07:08 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267350792,H2673507920,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406462356,Monday,Sunday,28860647,CA,95139,1,SHIPMENT.PICKUP_READY,3/20/2023 8:25:44 下午,3/20/2023 1:25:44 下午,3/20/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267351015,H2673510150,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406456424,Monday,Sunday,22650176,CA,92646,1,SHIPMENT.GEOCODED,3/17/2023 3:13:13 下午,3/17/2023 8:13:13 上午,3/17/2023,FINAL MILE,Undelivered,0,1,"late_delivery_2_or_more_days,late_delivery_2_or_more_days",,是
2023-W12,US,US267355343,H2673553430,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900495486,Monday,Saturday,39397791,CA,94536,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:20:32 下午,3/21/2023 9:20:32 上午,3/21/2023,FINAL MILE,Late +1,1,1,exception,failure,是
2023-W12,US,US267356560,H2673565600,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406458313,Monday,Sunday,45360981,CA,92071,1,SHIPMENT.RECEIVED_DAMAGED,3/20/2023 12:22:32 下午,3/20/2023 5:22:32 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"exception,exception,exception,exception","failure,failure,failure,failure",是
2023-W12,US,US267358631,H2673586310,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406464639,Monday,Sunday,8138499,CA,90004,1,SHIPMENT.RETURN_READY,3/21/2023 3:55:12 下午,3/21/2023 8:55:12 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"exception,exception","failure,failure",是
2023-W12,US,US267359541,H2673595410,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406457815,Monday,Sunday,48440069,CA,92139,1,SHIPMENT.DROPOFF_EN_ROUTE,3/20/2023 6:44:26 下午,3/20/2023 11:44:26 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"external_box_damaged,external_box_damaged","courier_repackaged_box,courier_repackaged_box",是
2023-W12,US,US267359542,H2673595420,NJ_AXLE-EWRNJ,3/20/2023,NJ,AXLE,SCD0970110406463040,Monday,Sunday,38215729,NJ,8833,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 7:12:42 下午,3/20/2023 3:12:42 下午,3/20/2023,FINAL MILE,Undelivered,0,1,"late_delivery_1_day,late_delivery_1_day","1_day_late,1_day_late",是
2023-W12,US,US267362655,H2673626550,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406455055,Monday,Sunday,38022367,CA,92124,1,SHIPMENT.RETURN_SUCCEEDED,3/20/2023 7:01:22 下午,3/20/2023 12:01:22 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267368345,H2673683450,NJ_AXLE-EWRNJ,3/20/2023,NJ,AXLE,SCD0970110406456141,Monday,Sunday,44093968,NJ,7002,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 7:18:01 下午,3/20/2023 3:18:01 下午,3/20/2023,FINAL MILE,Undelivered,0,1,"late_delivery_2_or_more_days,late_delivery_2_or_more_days",,是
2023-W12,US,US267368924,H2673689240,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406462399,Monday,Sunday,29832206,CA,90046,1,SHIPMENT.DROPOFF_FAILED,3/20/2023 11:25:33 下午,3/20/2023 4:25:33 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267530533,H2675305330,AZ_AXLE-SMFCA,3/20/2023,AZ,AXLE,SCD0970110406476199,Monday,Saturday,33730500,CA,95673,2,SHIPMENT.PICKUP_READY,3/20/2023 9:46:16 下午,3/20/2023 2:46:16 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267530886,H2675308860,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406476301,Monday,Sunday,49015417,CA,91402,1,SHIPMENT.RECEIVED_OK,3/20/2023 4:37:05 上午,3/19/2023 9:37:05 下午,3/19/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267532729,H2675327290,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406476355,Monday,Sunday,49019727,CA,90755,1,SHIPMENT.GEOCODED,3/17/2023 3:12:27 下午,3/17/2023 8:12:27 上午,3/17/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267532853,H2675328530,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406476337,Monday,Sunday,49019988,CA,91506,1,SHIPMENT.PICKUP_READY,3/21/2023 2:12:40 下午,3/21/2023 7:12:40 上午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267536579,H2675365790,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406481679,Tuesday,Monday,2894548,CA,93110,1,SHIPMENT.DROPOFF_EN_ROUTE,3/21/2023 7:03:18 下午,3/21/2023 12:03:18 下午,3/21/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267539747,H2675397470,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406483278,Tuesday,Monday,26956687,CA,94086,1,SHIPMENT.RETURN_READY,3/22/2023 3:24:22 下午,3/22/2023 8:24:22 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267540321,H2675403210,NJ_AXLE-EWRNJ,3/21/2023,NJ,AXLE,SCD0970110406482621,Tuesday,Monday,48186104,NJ,7747,1,SHIPMENT.PICKUP_READY,3/22/2023 1:51:16 下午,3/22/2023 9:51:16 上午,3/22/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267541262,H2675412620,AZ_AXLE-SALCA,3/21/2023,AZ,AXLE,SCD0008698900496615,Tuesday,Sunday,30102609,CA,95035,2,SHIPMENT.DROPOFF_FAILED,3/21/2023 10:32:21 下午,3/21/2023 3:32:21 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267541262,H2675412621,AZ_AXLE-SALCA,3/21/2023,AZ,AXLE,SCD0008698900496616,Tuesday,Sunday,30102609,CA,95035,2,SHIPMENT.DROPOFF_FAILED,3/21/2023 10:31:07 下午,3/21/2023 3:31:07 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267541549,H2675415490,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406482635,Tuesday,Monday,14333241,CA,92586,1,SHIPMENT.RECEIVED_DAMAGED,3/22/2023 12:32:18 下午,3/22/2023 5:32:18 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267545278,H2675452780,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406486103,Tuesday,Monday,31323359,CA,90292,1,SHIPMENT.DROPOFF_EN_ROUTE,3/22/2023 8:15:31 下午,3/22/2023 1:15:31 下午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267546410,H2675464100,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406483256,Tuesday,Monday,47704137,CA,95062,1,SHIPMENT.RECEIVED_DAMAGED,3/21/2023 4:41:30 上午,3/20/2023 9:41:30 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267547316,H2675473160,NW_AXLE-SMFCA,3/21/2023,NW,AXLE,SCD0970110406483253,Tuesday,Monday,38719098,CA,95677,1,SHIPMENT.RECEIVED_OK,3/20/2023 12:55:56 下午,3/20/2023 5:55:56 上午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267548011,H2675480110,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406485563,Tuesday,Monday,17777038,CA,92107,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 6:11:56 下午,3/22/2023 11:11:56 上午,3/22/2023,FINAL MILE,Late +1,1,1,driver_delivered_to_wrong_address,box_not_received,是
2023-W12,US,US267549260,H2675492600,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406482533,Tuesday,Monday,44567681,CA,90405,1,SHIPMENT.DROPOFF_FAILED,3/22/2023 1:48:34 上午,3/21/2023 6:48:34 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267551303,H2675513030,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406484482,Tuesday,Monday,34793202,CA,94107,1,SHIPMENT.DROPOFF_FAILED,3/22/2023 3:12:05 下午,3/22/2023 8:12:05 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267552266,H2675522660,NJ_AXLE-JFKNY,3/21/2023,NJ,AXLE,SCD0970110406480149,Tuesday,Monday,28589747,NY,11233,1,SHIPMENT.PICKUP_FAILED,3/21/2023 1:35:40 下午,3/21/2023 9:35:40 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267554684,H2675546840,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406481493,Tuesday,Monday,39565394,CA,92866,1,SHIPMENT.RECEIVED_DAMAGED,3/21/2023 6:19:34 上午,3/20/2023 11:19:34 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267557050,H2675570500,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406481566,Tuesday,Monday,43323139,CA,92880,1,SHIPMENT.PICKUP_READY,3/21/2023 3:31:47 下午,3/21/2023 8:31:47 上午,3/21/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267559950,H2675599500,NW_AXLE-SMFCA,3/21/2023,NW,AXLE,SCD0970110406483649,Tuesday,Monday,9354231,CA,95661,1,SHIPMENT.RECEIVED_OK,3/20/2023 12:55:49 下午,3/20/2023 5:55:49 上午,3/20/2023,FINAL MILE,Undelivered,0,1,"late_delivery_2_or_more_days,late_delivery_2_or_more_days",,是
2023-W12,US,US267562107,H2675621070,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406484865,Tuesday,Monday,48873041,CA,91766,1,SHIPMENT.RECEIVED_OK,3/21/2023 3:06:38 上午,3/20/2023 8:06:38 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267566234,H2675662340,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406480082,Tuesday,Monday,9206105,CA,92672,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 1:46:59 上午,3/22/2023 6:46:59 下午,3/22/2023,FINAL MILE,Late +1,1,1,"driver_behavior,no_progress_in_tracking",mishandled_the_box,是
2023-W12,US,US267569771,H2675697710,MD_AXLE-PHLPA,3/21/2023,MD,AXLE,SCD0970110406485439,Tuesday,Monday,928922,PA,19335,1,SHIPMENT.DROPOFF_FAILED,3/21/2023 11:24:50 下午,3/21/2023 7:24:50 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267572130,H2675721300,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406485413,Tuesday,Monday,47003417,CA,91915,1,SHIPMENT.DROPOFF_FAILED,3/21/2023 11:51:16 下午,3/21/2023 4:51:16 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267574236,H2675742360,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406482264,Tuesday,Monday,38944428,CA,90006,1,SHIPMENT.PICKUP_READY,3/21/2023 8:15:08 下午,3/21/2023 1:15:08 下午,3/21/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267577231,H2675772310,NJ_AXLE-JFKNY,3/21/2023,NJ,AXLE,SCD0970110406482302,Tuesday,Monday,39790308,NY,10016,1,SHIPMENT.RETURN_READY,3/22/2023 12:25:27 下午,3/22/2023 8:25:27 上午,3/22/2023,FINAL MILE,Undelivered,0,1,"exception,exception","failure,failure",是
2023-W12,US,US267578819,H2675788190,MD_AXLE-PHLPA,3/21/2023,MD,AXLE,SCD0970110406485389,Tuesday,Monday,31969046,PA,18042,1,SHIPMENT.PICKUP_READY,3/21/2023 9:50:11 上午,3/21/2023 5:50:11 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"late_delivery_2_or_more_days,late_delivery_2_or_more_days",,是
2023-W12,US,US267580412,H2675804120,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406481255,Tuesday,Monday,7603013,CA,90046,1,SHIPMENT.PICKUP_READY,3/21/2023 2:09:54 下午,3/21/2023 7:09:54 上午,3/21/2023,FINAL MILE,Undelivered,0,1,no_progress_in_tracking,,是
2023-W12,US,US267580971,H2675809710,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406481196,Tuesday,Monday,48522468,CA,92672,1,SHIPMENT.RECEIVED_DAMAGED,3/21/2023 6:19:40 上午,3/20/2023 11:19:40 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267581714,H2675817140,NJ_AXLE-EWRNJ,3/21/2023,NJ,AXLE,SCD0970110406481163,Tuesday,Monday,18814155,NJ,8640,1,SHIPMENT.DROPOFF_FAILED,3/21/2023 4:56:12 下午,3/21/2023 12:56:12 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267591308,H2675913080,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406483827,Tuesday,Monday,42230340,CA,94608,1,SHIPMENT.DROPOFF_FAILED,3/22/2023 6:39:10 上午,3/21/2023 11:39:10 下午,3/21/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267595048,H2675950480,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406486258,Tuesday,Monday,6862871,CA,92057,1,SHIPMENT.GEOCODED,3/18/2023 3:09:33 下午,3/18/2023 8:09:33 上午,3/18/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267597576,H2675975760,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406486266,Tuesday,Monday,48873425,CA,90044,1,SHIPMENT.RETURN_READY,3/24/2023 4:39:58 下午,3/24/2023 9:39:58 上午,3/24/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267598561,H2675985610,AZ_AXLE-SALCA,3/21/2023,AZ,AXLE,SCD0008698900496463,Tuesday,Sunday,35049429,CA,94086,2,SHIPMENT.RETURN_READY,3/22/2023 3:24:22 下午,3/22/2023 8:24:22 上午,3/22/2023,FINAL MILE,Undelivered,0,1,late_delivery_2_or_more_days,,是
2023-W12,US,US267599428,H2675994280,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406479852,Tuesday,Monday,40331262,CA,92509,1,SHIPMENT.DROPOFF_FAILED,3/21/2023 9:45:56 下午,3/21/2023 2:45:56 下午,3/21/2023,FINAL MILE,Undelivered,0,1,"external_box_damaged,exception,external_box_damaged,exception","other,failure,other,failure",是
2023-W12,US,US267599584,H2675995840,AZ_AXLE-SALCA,3/21/2023,AZ,AXLE,SCD0008698900496938,Tuesday,Sunday,48286892,CA,94904,2,SHIPMENT.RETURN_READY,3/22/2023 7:12:23 下午,3/22/2023 12:12:23 下午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267600143,H2676001430,NJ_AXLE-EWRNJ,3/21/2023,NJ,AXLE,SCD0970110406481010,Tuesday,Monday,32175711,NJ,7843,1,SHIPMENT.DROPOFF_FAILED,3/21/2023 12:11:10 下午,3/21/2023 8:11:10 上午,3/21/2023,FINAL MILE,Undelivered,0,1,"marked_as_delivered,marked_as_delivered",,是
2023-W12,US,US267609992,H2676099920,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406484433,Tuesday,Monday,48891297,CA,94970,1,SHIPMENT.RECEIVED_OK,3/21/2023 4:27:26 上午,3/20/2023 9:27:26 下午,3/20/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267615158,H2676151580,NW_AXLE-LAXCA,3/21/2023,NW,AXLE,SCD0970110406485192,Tuesday,Monday,44926670,CA,92220,1,SHIPMENT.RETURN_READY,3/22/2023 2:57:00 下午,3/22/2023 7:57:00 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267615902,H2676159020,NJ_AXLE-PHLPA,3/21/2023,NJ,AXLE,SCD0970110406479052,Tuesday,Monday,42205930,PA,18104,1,SHIPMENT.RECEIVED_OK,3/22/2023 9:25:36 上午,3/22/2023 5:25:36 上午,3/22/2023,FINAL MILE,Undelivered,0,0,,,是
2023-W12,US,US267618641,H2676186410,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406480741,Tuesday,Monday,38577786,CA,91604,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 3:09:44 上午,3/22/2023 8:09:44 下午,3/22/2023,FINAL MILE,Late +1,1,1,"no_progress_in_tracking,no_progress_in_tracking",,是
2023-W12,US,US267619123,H2676191230,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406482139,Tuesday,Monday,44868935,CA,92346,1,SHIPMENT.PICKUP_READY,3/21/2023 3:52:33 下午,3/21/2023 8:52:33 上午,3/21/2023,FINAL MILE,Undelivered,0,1,late_delivery_2_or_more_days,,是
2023-W12,US,US267623670,H2676236700,NW_AXLE-SALCA,3/21/2023,NW,AXLE,SCD0970110406483882,Tuesday,Monday,20458711,CA,94060,1,SHIPMENT.DROPOFF_FAILED,3/22/2023 9:37:18 下午,3/22/2023 2:37:18 下午,3/22/2023,FINAL MILE,Undelivered,0,1,"no_progress_in_tracking,no_progress_in_tracking",,是
